date_dep,counts_dep,counts_withdrawals,counts_sessions,counts_games,counts_reg
2022-01-11 15:00:00,0,0,127,2030,0
2022-01-11 16:00:00,0,0,99,1930,0
2022-01-11 17:00:00,0,0,129,1867,0
2022-01-11 18:00:00,0,0,98,2328,0
2022-01-11 19:00:00,0,0,92,2306,0
2022-01-11 20:00:00,0,0,123,2314,0
2022-01-11 21:00:00,0,0,127,2284,0
2022-01-11 22:00:00,0,0,112,2073,0
2022-01-11 23:00:00,0,0,134,2141,0
2022-01-12 00:00:00,0,0,141,2574,0
2022-01-12 01:00:00,0,0,122,2762,0
2022-01-12 02:00:00,0,0,120,2641,0
2022-01-12 03:00:00,0,0,159,2602,0
2022-01-12 04:00:00,0,0,111,2612,0
2022-01-12 05:00:00,0,0,126,2616,0
2022-01-12 06:00:00,0,0,143,2663,0
2022-01-12 07:00:00,0,0,99,2705,0
2022-01-12 08:00:00,0,0,103,2771,0
2022-01-12 09:00:00,0,0,128,2839,0
2022-01-12 10:00:00,0,0,90,2594,0
2022-01-12 11:00:00,0,0,86,2464,0
2022-01-12 12:00:00,0,0,102,2325,0
2022-01-12 13:00:00,0,0,79,2152,0
2022-01-12 14:00:00,0,0,109,2165,0
2022-01-12 15:00:00,0,0,83,1994,0
2022-01-12 16:00:00,0,0,136,2079,0
2022-01-12 17:00:00,0,0,152,2118,0
2022-01-12 18:00:00,0,0,161,2183,0
2022-01-12 19:00:00,0,0,202,2340,0
2022-01-12 20:00:00,0,0,174,2442,0
2022-01-12 21:00:00,0,0,140,2390,0
2022-01-12 22:00:00,0,0,107,2129,0
2022-01-12 23:00:00,0,0,124,2183,0
2022-01-13 00:00:00,0,0,116,2296,0
2022-01-13 01:00:00,0,0,94,2591,0
2022-01-13 02:00:00,0,0,376,2667,0
2022-01-13 03:00:00,0,0,173,2707,0
2022-01-13 04:00:00,0,0,127,2641,0
2022-01-13 05:00:00,0,0,54,2563,0
2022-01-13 06:00:00,0,0,132,2609,0
2022-01-13 07:00:00,0,0,75,2718,0
2022-01-13 08:00:00,0,0,345,2797,0
2022-01-13 09:00:00,0,0,163,2841,0
2022-01-13 10:00:00,0,0,130,2788,0
2022-01-13 11:00:00,0,0,109,2625,0
2022-01-13 12:00:00,0,0,112,2503,0
2022-01-13 13:00:00,0,0,101,2136,0
2022-01-13 14:00:00,0,0,132,2079,0
2022-01-13 15:00:00,0,0,84,2137,0
2022-01-13 16:00:00,0,0,170,2105,0
2022-01-13 17:00:00,0,0,105,2160,0
2022-01-13 18:00:00,0,0,118,2072,0
2022-01-13 19:00:00,0,0,115,2257,0
2022-01-13 20:00:00,0,0,112,2545,0
2022-01-13 21:00:00,0,0,126,2558,0
2022-01-13 22:00:00,0,0,112,2250,0
2022-01-13 23:00:00,0,0,119,2293,0
2022-01-14 00:00:00,0,0,113,2476,0
2022-01-14 01:00:00,0,0,104,2482,0
2022-01-14 02:00:00,0,0,114,2770,0
2022-01-14 03:00:00,0,0,99,2654,0
2022-01-14 04:00:00,0,0,89,2572,0
2022-01-14 05:00:00,0,0,95,2553,0
2022-01-14 06:00:00,0,0,79,2684,0
2022-01-14 07:00:00,0,0,120,2776,0
2022-01-14 08:00:00,0,0,102,2950,0
2022-01-14 09:00:00,0,0,91,2810,0
2022-01-14 10:00:00,0,0,100,2785,0
2022-01-14 11:00:00,0,0,128,2801,0
2022-01-14 12:00:00,0,0,94,2603,0
2022-01-14 13:00:00,0,0,116,2284,0
2022-01-14 14:00:00,0,0,134,1865,0
2022-01-14 15:00:00,0,0,160,1420,0
2022-01-14 16:00:00,0,0,117,1815,0
2022-01-14 17:00:00,0,0,108,1524,0
2022-01-14 18:00:00,0,0,137,1600,0
2022-01-14 19:00:00,0,0,107,1941,0
2022-01-14 20:00:00,0,0,83,2656,0
2022-01-14 21:00:00,0,0,90,2517,0
2022-01-14 22:00:00,0,0,107,2482,0
2022-01-14 23:00:00,0,0,122,2324,0
2022-01-15 00:00:00,0,0,143,2567,0
2022-01-15 01:00:00,1,0,122,2811,0
2022-01-15 02:00:00,0,0,135,2797,0
2022-01-15 03:00:00,0,0,92,2790,0
2022-01-15 04:00:00,0,0,119,2331,0
2022-01-15 05:00:00,0,0,101,591,0
2022-01-15 06:00:00,0,0,132,228,0
2022-01-15 07:00:00,0,0,82,2426,0
2022-01-15 08:00:00,0,0,108,2346,0
2022-01-15 09:00:00,0,0,95,1206,0
2022-01-15 10:00:00,0,0,102,2720,0
2022-01-15 11:00:00,0,0,85,2597,0
2022-01-15 12:00:00,0,0,109,2411,0
2022-01-15 13:00:00,0,0,101,2589,0
2022-01-15 14:00:00,0,0,102,2357,0
2022-01-15 15:00:00,0,0,90,2144,0
2022-01-15 16:00:00,0,0,102,1820,0
2022-01-15 17:00:00,0,0,388,2134,0
2022-01-15 18:00:00,2,0,346,2090,0
2022-01-15 19:00:00,0,0,216,2200,0
2022-01-15 20:00:00,1,0,140,2467,0
2022-01-15 21:00:00,0,0,145,2627,0
2022-01-15 22:00:00,0,0,102,2340,0
2022-01-15 23:00:00,0,0,165,2308,0
2022-01-16 00:00:00,0,0,151,2764,0
2022-01-16 01:00:00,0,0,130,2568,0
2022-01-16 02:00:00,0,0,95,2532,0
2022-01-16 03:00:00,0,0,93,2168,0
2022-01-16 04:00:00,0,0,82,795,0
2022-01-16 05:00:00,0,0,85,29,0
2022-01-16 06:00:00,0,0,85,2288,0
2022-01-16 07:00:00,0,0,94,1567,0
2022-01-16 08:00:00,1,0,99,2485,0
2022-01-16 09:00:00,1,0,99,2228,0
2022-01-16 10:00:00,0,0,110,2348,0
2022-01-16 11:00:00,0,0,98,2281,0
2022-01-16 12:00:00,0,0,162,2047,0
2022-01-16 13:00:00,0,0,139,1926,0
2022-01-16 14:00:00,0,0,170,1867,0
2022-01-16 15:00:00,0,0,143,1787,0
2022-01-16 16:00:00,0,0,147,2203,0
2022-01-16 17:00:00,0,0,183,2534,0
2022-01-16 18:00:00,0,0,133,2641,0
2022-01-16 19:00:00,0,0,132,2704,0
2022-01-16 20:00:00,0,0,103,2403,0
2022-01-16 21:00:00,0,0,67,2201,0
2022-01-16 22:00:00,0,0,133,2641,0
2022-01-16 23:00:00,0,0,117,2600,0
2022-01-17 00:00:00,0,0,134,2315,0
2022-01-17 01:00:00,0,0,113,1971,0
2022-01-17 02:00:00,0,0,152,1714,0
2022-01-17 03:00:00,0,0,122,2575,0
2022-01-17 04:00:00,0,0,131,2816,0
2022-01-17 05:00:00,0,0,136,2626,0
2022-01-17 06:00:00,5,0,102,2278,0
2022-01-17 07:00:00,0,0,123,1625,0
2022-01-17 08:00:00,2,0,69,2664,0
2022-01-17 09:00:00,0,0,127,2693,0
2022-01-17 10:00:00,0,0,100,2799,0
2022-01-17 11:00:00,0,0,106,2599,0
2022-01-17 12:00:00,0,0,163,2586,0
2022-01-17 13:00:00,0,0,220,2674,0
2022-01-17 14:00:00,0,0,199,2551,0
2022-01-17 15:00:00,0,0,114,2538,0
2022-01-17 16:00:00,0,0,247,2484,0
2022-01-17 17:00:00,0,0,197,2649,0
2022-01-17 18:00:00,1,0,168,2550,0
2022-01-17 19:00:00,0,0,127,2489,0
2022-01-17 20:00:00,1,0,190,2128,0
2022-01-17 21:00:00,1,0,272,2050,0
2022-01-17 22:00:00,0,0,216,2435,0
2022-01-17 23:00:00,0,0,150,2482,0
2022-01-18 00:00:00,0,0,121,2428,0
2022-01-18 01:00:00,1,0,148,2608,0
2022-01-18 02:00:00,0,0,266,2624,0
2022-01-18 03:00:00,0,0,161,2438,0
2022-01-18 04:00:00,0,0,107,2499,0
2022-01-18 05:00:00,1,0,93,2607,0
2022-01-18 06:00:00,0,0,121,2596,0
2022-01-18 07:00:00,1,0,359,2821,0
2022-01-18 08:00:00,0,0,274,2737,0
